first_date,country,installs,retained_d1,retained_d7,retention_d1,retention_d7,retention_d1_percent,retention_d7_percent
2021-12-08,SC,8,1,0,0.125,0.0,12.5,0.0
2021-12-08,SD,20,5,1,0.25,0.05,25.0,5.0
2021-12-08,SE,40,13,2,0.325,0.05,32.5,5.0
2021-12-08,SG,82,36,5,0.43902439024390244,0.06097560975609756,43.9,6.1
2021-12-08,SI,67,31,5,0.4626865671641791,0.07462686567164178,46.27,7.46
2021-12-08,SK,182,65,14,0.35714285714285715,0.07692307692307693,35.71,7.69
2021-12-08,SL,22,9,3,0.4090909090909091,0.13636363636363635,40.91,13.64
2021-12-08,SM,1,1,0,1.0,0.0,100.0,0.0
2021-12-08,SN,38,14,2,0.3684210526315789,0.05263157894736842,36.84,5.26
2021-12-08,SO,18,7,2,0.3888888888888889,0.1111111111111111,38.89,11.11
2021-12-08,SR,10,4,3,0.4,0.3,40.0,30.0
2021-12-08,SV,62,27,10,0.43548387096774194,0.16129032258064516,43.55,16.13
2021-12-08,SY,2,0,0,0.0,0.0,0.0,0.0
2021-12-08,SZ,2,0,0,0.0,0.0,0.0,0.0
2021-12-08,TC,1,1,0,1.0,0.0,100.0,0.0
2021-12-08,TG,4,1,1,0.25,0.25,25.0,25.0
2021-12-08,TH,2652,1005,121,0.37895927601809953,0.04562594268476621,37.9,4.56
2021-12-08,TJ,36,12,3,0.3333333333333333,0.08333333333333333,33.33,8.33
2021-12-08,TL,1,0,0,0.0,0.0,0.0,0.0
2021-12-08,TM,11,4,0,0.36363636363636365,0.0,36.36,0.0
2021-12-08,TN,86,28,4,0.32558139534883723,0.046511627906976744,32.56,4.65
2021-12-08,TR,2236,735,100,0.3287119856887299,0.044722719141323794,32.87,4.47
2021-12-08,TT,32,10,2,0.3125,0.0625,31.25,6.25
2021-12-08,TW,250,93,22,0.372,0.088,37.2,8.8
2021-12-08,TZ,44,16,6,0.36363636363636365,0.13636363636363635,36.36,13.64
2021-12-08,UA,724,270,50,0.3729281767955801,0.06906077348066299,37.29,6.91
2021-12-08,UG,22,5,0,0.22727272727272727,0.0,22.73,0.0
2021-12-08,US,8876,3024,978,0.34069400630914826,0.11018476791347454,34.07,11.02
2021-12-08,UY,43,14,4,0.32558139534883723,0.09302325581395349,32.56,9.3
2021-12-08,UZ,611,194,38,0.31751227495908346,0.062193126022913256,31.75,6.22
2021-12-08,VC,7,4,0,0.5714285714285714,0.0,57.14,0.0
2021-12-08,VE,19,5,2,0.2631578947368421,0.10526315789473684,26.32,10.53
2021-12-08,VI,1,0,0,0.0,0.0,0.0,0.0
2021-12-08,VN,3205,1150,148,0.358814352574103,0.046177847113884556,35.88,4.62
2021-12-08,XK,16,4,0,0.25,0.0,25.0,0.0
2021-12-08,XX,8,3,0,0.375,0.0,37.5,0.0
2021-12-08,YE,33,7,1,0.21212121212121213,0.030303030303030304,21.21,3.03
2021-12-08,YT,6,1,1,0.16666666666666666,0.16666666666666666,16.67,16.67
2021-12-08,ZA,212,62,15,0.29245283018867924,0.07075471698113207,29.25,7.08
2021-12-08,ZM,14,3,2,0.21428571428571427,0.14285714285714285,21.43,14.29
2021-12-08,ZW,5,1,0,0.2,0.0,20.0,0.0
2021-12-09,AE,193,57,13,0.29533678756476683,0.06735751295336788,29.53,6.74
2021-12-09,AF,48,15,2,0.3125,0.041666666666666664,31.25,4.17
2021-12-09,AG,3,1,0,0.3333333333333333,0.0,33.33,0.0
2021-12-09,AL,42,18,0,0.42857142857142855,0.0,42.86,0.0
2021-12-09,AM,71,23,4,0.323943661971831,0.056338028169014086,32.39,5.63
2021-12-09,AO,9,3,2,0.3333333333333333,0.2222222222222222,33.33,22.22
2021-12-09,AR,1087,434,90,0.39926402943882244,0.0827966881324747,39.93,8.28
2021-12-09,AS,3,1,0,0.3333333333333333,0.0,33.33,0.0
2021-12-09,AT,47,23,2,0.48936170212765956,0.0425531914893617,48.94,4.26
2021-12-09,AU,263,101,29,0.3840304182509506,0.11026615969581749,38.4,11.03
2021-12-09,AW,1,0,0,0.0,0.0,0.0,0.0
2021-12-09,AZ,146,59,10,0.4041095890410959,0.0684931506849315,40.41,6.85
2021-12-09,BA,70,30,6,0.42857142857142855,0.08571428571428572,42.86,8.57
2021-12-09,BB,2,0,0,0.0,0.0,0.0,0.0
2021-12-09,BD,338,137,19,0.40532544378698226,0.05621301775147929,40.53,5.62
2021-12-09,BE,58,16,5,0.27586206896551724,0.08620689655172414,27.59,8.62
2021-12-09,BF,36,7,4,0.19444444444444445,0.1111111111111111,19.44,11.11
2021-12-09,BG,130,48,6,0.36923076923076925,0.046153846153846156,36.92,4.62
2021-12-09,BH,20,6,1,0.3,0.05,30.0,5.0
2021-12-09,BI,1,1,0,1.0,0.0,100.0,0.0
2021-12-09,BJ,14,5,5,0.35714285714285715,0.35714285714285715,35.71,35.71
2021-12-09,BM,1,0,0,0.0,0.0,0.0,0.0
2021-12-09,BN,30,12,4,0.4,0.13333333333333333,40.0,13.33
2021-12-09,BO,164,48,9,0.2926829268292683,0.054878048780487805,29.27,5.49
2021-12-09,BR,6646,2315,545,0.34832982244959376,0.08200421306048751,34.83,8.2
2021-12-09,BS,10,0,2,0.0,0.2,0.0,20.0
2021-12-09,BT,9,6,0,0.6666666666666666,0.0,66.67,0.0
2021-12-09,BW,5,1,0,0.2,0.0,20.0,0.0
2021-12-09,BY,114,45,10,0.39473684210526316,0.08771929824561403,39.47,8.77
2021-12-09,BZ,15,7,1,0.4666666666666667,0.06666666666666667,46.67,6.67
2021-12-09,CA,330,126,37,0.38181818181818183,0.11212121212121212,38.18,11.21
2021-12-09,CD,7,2,1,0.2857142857142857,0.14285714285714285,28.57,14.29
2021-12-09,CG,3,0,0,0.0,0.0,0.0,0.0
2021-12-09,CH,18,8,1,0.4444444444444444,0.05555555555555555,44.44,5.56
2021-12-09,CI,65,17,3,0.26153846153846155,0.046153846153846156,26.15,4.62
2021-12-09,CL,795,275,79,0.34591194968553457,0.09937106918238994,34.59,9.94
2021-12-09,CM,24,7,3,0.2916666666666667,0.125,29.17,12.5
2021-12-09,CN,2401,655,68,0.2728029987505206,0.028321532694710536,27.28,2.83
2021-12-09,CO,1044,384,67,0.367816091954023,0.06417624521072797,36.78,6.42
2021-12-09,CR,98,38,9,0.3877551020408163,0.09183673469387756,38.78,9.18
2021-12-09,CV,4,1,0,0.25,0.0,25.0,0.0
2021-12-09,CW,6,1,1,0.16666666666666666,0.16666666666666666,16.67,16.67
2021-12-09,CY,22,9,2,0.4090909090909091,0.09090909090909091,40.91,9.09
2021-12-09,CZ,187,76,9,0.40641711229946526,0.0481283422459893,40.64,4.81
2021-12-09,DE,420,139,37,0.33095238095238094,0.0880952380952381,33.1,8.81
2021-12-09,DJ,14,7,4,0.5,0.2857142857142857,50.0,28.57
2021-12-09,DK,16,5,1,0.3125,0.0625,31.25,6.25
2021-12-09,DO,202,94,15,0.46534653465346537,0.07425742574257425,46.53,7.43
2021-12-09,DZ,7,2,0,0.2857142857142857,0.0,28.57,0.0
2021-12-09,EC,330,117,24,0.35454545454545455,0.07272727272727272,35.45,7.27
2021-12-09,EE,16,4,0,0.25,0.0,25.0,0.0
2021-12-09,EG,24,5,3,0.20833333333333334,0.125,20.83,12.5
2021-12-09,EH,1,0,0,0.0,0.0,0.0,0.0
2021-12-09,ES,390,144,38,0.36923076923076925,0.09743589743589744,36.92,9.74
2021-12-09,ET,7,0,1,0.0,0.14285714285714285,0.0,14.29
2021-12-09,FI,20,7,3,0.35,0.15,35.0,15.0
2021-12-09,FJ,22,9,2,0.4090909090909091,0.09090909090909091,40.91,9.09
2021-12-09,FM,4,3,0,0.75,0.0,75.0,0.0
2021-12-09,FR,361,127,33,0.3518005540166205,0.09141274238227147,35.18,9.14
2021-12-09,GA,6,2,0,0.3333333333333333,0.0,33.33,0.0
2021-12-09,GB,442,156,40,0.35294117647058826,0.09049773755656108,35.29,9.05
2021-12-09,GD,2,1,0,0.5,0.0,50.0,0.0
2021-12-09,GE,70,33,5,0.4714285714285714,0.07142857142857142,47.14,7.14
2021-12-09,GF,4,1,0,0.25,0.0,25.0,0.0
2021-12-09,GH,39,7,1,0.1794871794871795,0.02564102564102564,17.95,2.56
2021-12-09,GL,2,0,0,0.0,0.0,0.0,0.0
2021-12-09,GM,5,3,1,0.6,0.2,60.0,20.0
2021-12-09,GN,24,8,0,0.3333333333333333,0.0,33.33,0.0
2021-12-09,GP,4,2,1,0.5,0.25,50.0,25.0
2021-12-09,GQ,1,0,0,0.0,0.0,0.0,0.0
2021-12-09,GR,204,73,20,0.35784313725490197,0.09803921568627451,35.78,9.8
2021-12-09,GT,211,75,17,0.35545023696682465,0.08056872037914692,35.55,8.06
2021-12-09,GU,7,2,0,0.2857142857142857,0.0,28.57,0.0
2021-12-09,GY,29,14,4,0.4827586206896552,0.13793103448275862,48.28,13.79
2021-12-09,HK,28,14,1,0.5,0.03571428571428571,50.0,3.57
2021-12-09,HN,113,45,9,0.39823008849557523,0.07964601769911504,39.82,7.96
2021-12-09,HR,70,22,2,0.3142857142857143,0.02857142857142857,31.43,2.86
2021-12-09,HT,35,9,7,0.2571428571428571,0.2,25.71,20.0
2021-12-09,HU,178,71,19,0.398876404494382,0.10674157303370786,39.89,10.67
2021-12-09,ID,2485,1016,183,0.40885311871227364,0.07364185110663984,40.89,7.36
2021-12-09,IE,67,25,7,0.373134328358209,0.1044776119402985,37.31,10.45
2021-12-09,IL,90,30,5,0.3333333333333333,0.05555555555555555,33.33,5.56
2021-12-09,IN,10208,4430,1123,0.4339733542319749,0.11001175548589341,43.4,11.0
2021-12-09,IQ,29,5,2,0.1724137931034483,0.06896551724137931,17.24,6.9
2021-12-09,IR,2,0,0,0.0,0.0,0.0,0.0
2021-12-09,IS,2,0,0,0.0,0.0,0.0,0.0
2021-12-09,IT,902,344,80,0.38137472283813745,0.08869179600886919,38.14,8.87
2021-12-09,JM,56,25,6,0.44642857142857145,0.10714285714285714,44.64,10.71
2021-12-09,JO,167,66,9,0.39520958083832336,0.05389221556886228,39.52,5.39
2021-12-09,JP,438,178,77,0.4063926940639269,0.17579908675799086,40.64,17.58
2021-12-09,KE,22,5,1,0.22727272727272727,0.045454545454545456,22.73,4.55
2021-12-09,KG,131,40,6,0.3053435114503817,0.04580152671755725,30.53,4.58
2021-12-09,KH,5,3,0,0.6,0.0,60.0,0.0
2021-12-09,KN,4,3,0,0.75,0.0,75.0,0.0
2021-12-09,KR,315,117,13,0.37142857142857144,0.04126984126984127,37.14,4.13
2021-12-09,KW,32,7,1,0.21875,0.03125,21.88,3.12
2021-12-09,KZ,411,154,29,0.3746958637469586,0.0705596107055961,37.47,7.06
2021-12-09,LA,205,69,12,0.33658536585365856,0.05853658536585366,33.66,5.85
2021-12-09,LB,63,24,8,0.38095238095238093,0.12698412698412698,38.1,12.7
2021-12-09,LC,4,3,0,0.75,0.0,75.0,0.0
2021-12-09,LK,30,15,5,0.5,0.16666666666666666,50.0,16.67
2021-12-09,LR,1,0,0,0.0,0.0,0.0,0.0
2021-12-09,LT,44,11,1,0.25,0.022727272727272728,25.0,2.27
2021-12-09,LU,5,3,0,0.6,0.0,60.0,0.0
2021-12-09,LV,27,10,2,0.37037037037037035,0.07407407407407407,37.04,7.41
2021-12-09,LY,93,33,10,0.3548387096774194,0.10752688172043011,35.48,10.75
2021-12-09,MA,106,47,10,0.44339622641509435,0.09433962264150944,44.34,9.43
2021-12-09,MD,45,22,6,0.4888888888888889,0.13333333333333333,48.89,13.33
2021-12-09,ME,27,10,0,0.37037037037037035,0.0,37.04,0.0
2021-12-09,MG,10,0,0,0.0,0.0,0.0,0.0
2021-12-09,MH,4,2,0,0.5,0.0,50.0,0.0
2021-12-09,MK,26,9,1,0.34615384615384615,0.038461538461538464,34.62,3.85
2021-12-09,ML,58,11,5,0.1896551724137931,0.08620689655172414,18.97,8.62
2021-12-09,MM,504,195,25,0.3869047619047619,0.0496031746031746,38.69,4.96
2021-12-09,MO,1,1,0,1.0,0.0,100.0,0.0
2021-12-09,MP,2,0,0,0.0,0.0,0.0,0.0
2021-12-09,MQ,7,1,0,0.14285714285714285,0.0,14.29,0.0
2021-12-09,MT,3,2,1,0.6666666666666666,0.3333333333333333,66.67,33.33
2021-12-09,MU,26,10,2,0.38461538461538464,0.07692307692307693,38.46,7.69
2021-12-09,MV,7,2,0,0.2857142857142857,0.0,28.57,0.0
2021-12-09,MW,3,1,0,0.3333333333333333,0.0,33.33,0.0
2021-12-09,MX,6044,2182,439,0.3610191925876903,0.07263401720714759,36.1,7.26
2021-12-09,MY,705,289,41,0.4099290780141844,0.05815602836879433,40.99,5.82
2021-12-09,MZ,15,2,1,0.13333333333333333,0.06666666666666667,13.33,6.67
2021-12-09,NA,12,5,1,0.4166666666666667,0.08333333333333333,41.67,8.33
2021-12-09,NC,5,0,0,0.0,0.0,0.0,0.0
2021-12-09,NE,34,7,7,0.20588235294117646,0.20588235294117646,20.59,20.59
2021-12-09,NG,495,153,56,0.3090909090909091,0.11313131313131314,30.91,11.31
2021-12-09,NI,78,37,12,0.47435897435897434,0.15384615384615385,47.44,15.38
2021-12-09,NL,55,17,5,0.3090909090909091,0.09090909090909091,30.91,9.09
2021-12-09,NO,34,12,1,0.35294117647058826,0.029411764705882353,35.29,2.94
2021-12-09,NP,140,37,8,0.2642857142857143,0.05714285714285714,26.43,5.71
2021-12-09,NZ,76,25,5,0.32894736842105265,0.06578947368421052,32.89,6.58
2021-12-09,OM,27,8,4,0.2962962962962963,0.14814814814814814,29.63,14.81
2021-12-09,PA,146,42,6,0.2876712328767123,0.0410958904109589,28.77,4.11
2021-12-09,PE,590,221,46,0.37457627118644066,0.07796610169491526,37.46,7.8
2021-12-09,PF,11,6,0,0.5454545454545454,0.0,54.55,0.0
2021-12-09,PG,13,7,2,0.5384615384615384,0.15384615384615385,53.85,15.38
2021-12-09,PH,1313,469,85,0.3571972581873572,0.06473724295506474,35.72,6.47
2021-12-09,PK,17,8,1,0.47058823529411764,0.058823529411764705,47.06,5.88
2021-12-09,PL,469,178,31,0.3795309168443497,0.06609808102345416,37.95,6.61
2021-12-09,PR,104,34,8,0.3269230769230769,0.07692307692307693,32.69,7.69
2021-12-09,PS,191,76,23,0.39790575916230364,0.12041884816753927,39.79,12.04
2021-12-09,PT,120,38,10,0.31666666666666665,0.08333333333333333,31.67,8.33
2021-12-09,PY,69,26,6,0.37681159420289856,0.08695652173913043,37.68,8.7
2021-12-09,QA,25,9,5,0.36,0.2,36.0,20.0
2021-12-09,RE,11,4,1,0.36363636363636365,0.09090909090909091,36.36,9.09
2021-12-09,RO,286,112,19,0.3916083916083916,0.06643356643356643,39.16,6.64
2021-12-09,RS,78,43,6,0.5512820512820513,0.07692307692307693,55.13,7.69
2021-12-09,RU,2561,953,166,0.37212026552128075,0.06481843030066381,37.21,6.48
2021-12-09,RW,3,0,0,0.0,0.0,0.0,0.0
2021-12-09,SA,605,155,32,0.256198347107438,0.05289256198347107,25.62,5.29
2021-12-09,SB,3,2,1,0.6666666666666666,0.3333333333333333,66.67,33.33
2021-12-09,SC,11,6,0,0.5454545454545454,0.0,54.55,0.0
2021-12-09,SD,7,4,2,0.5714285714285714,0.2857142857142857,57.14,28.57
2021-12-09,SE,34,9,2,0.2647058823529412,0.058823529411764705,26.47,5.88
2021-12-09,SG,64,27,4,0.421875,0.0625,42.19,6.25
2021-12-09,SI,50,22,5,0.44,0.1,44.0,10.0
2021-12-09,SK,125,57,16,0.456,0.128,45.6,12.8
2021-12-09,SL,19,3,2,0.15789473684210525,0.10526315789473684,15.79,10.53
2021-12-09,SN,34,13,4,0.38235294117647056,0.11764705882352941,38.24,11.76
2021-12-09,SO,36,11,4,0.3055555555555556,0.1111111111111111,30.56,11.11
2021-12-09,SR,4,2,1,0.5,0.25,50.0,25.0
2021-12-09,ST,1,1,0,1.0,0.0,100.0,0.0
2021-12-09,SV,69,29,4,0.42028985507246375,0.057971014492753624,42.03,5.8
2021-12-09,SZ,2,0,0,0.0,0.0,0.0,0.0
2021-12-09,TC,1,1,0,1.0,0.0,100.0,0.0
2021-12-09,TG,2,0,0,0.0,0.0,0.0,0.0
2021-12-09,TH,1567,567,83,0.3618379068283344,0.052967453733248245,36.18,5.3
2021-12-09,TJ,43,14,6,0.32558139534883723,0.13953488372093023,32.56,13.95
2021-12-09,TM,13,6,1,0.46153846153846156,0.07692307692307693,46.15,7.69
2021-12-09,TN,73,26,6,0.3561643835616438,0.0821917808219178,35.62,8.22
2021-12-09,TR,1910,534,74,0.27958115183246074,0.0387434554973822,27.96,3.87
2021-12-09,TT,54,23,1,0.42592592592592593,0.018518518518518517,42.59,1.85
2021-12-09,TW,127,44,10,0.3464566929133858,0.07874015748031496,34.65,7.87
2021-12-09,TZ,52,22,1,0.4230769230769231,0.019230769230769232,42.31,1.92
2021-12-09,UA,450,181,25,0.4022222222222222,0.05555555555555555,40.22,5.56
2021-12-09,UG,29,9,5,0.3103448275862069,0.1724137931034483,31.03,17.24
2021-12-09,US,6276,2204,702,0.3511790949649458,0.1118546845124283,35.12,11.19
2021-12-09,UY,47,20,4,0.425531914893617,0.0851063829787234,42.55,8.51
2021-12-09,UZ,236,103,21,0.4364406779661017,0.08898305084745763,43.64,8.9
2021-12-09,VC,5,3,1,0.6,0.2,60.0,20.0
2021-12-09,VE,22,10,4,0.45454545454545453,0.18181818181818182,45.45,18.18
2021-12-09,VG,1,1,0,1.0,0.0,100.0,0.0
2021-12-09,VI,2,0,0,0.0,0.0,0.0,0.0
2021-12-09,VN,2398,837,106,0.34904086738949125,0.04420350291909925,34.9,4.42
2021-12-09,VU,1,0,0,0.0,0.0,0.0,0.0
2021-12-09,XK,23,6,1,0.2608695652173913,0.043478260869565216,26.09,4.35
2021-12-09,XX,5,2,0,0.4,0.0,40.0,0.0
2021-12-09,YE,41,10,2,0.24390243902439024,0.04878048780487805,24.39,4.88
2021-12-09,YT,4,2,1,0.5,0.25,50.0,25.0
2021-12-09,ZA,222,86,27,0.38738738738738737,0.12162162162162163,38.74,12.16
2021-12-09,ZM,34,13,2,0.38235294117647056,0.058823529411764705,38.24,5.88
2021-12-09,ZW,4,1,0,0.25,0.0,25.0,0.0
2021-12-10,AD,2,1,0,0.5,0.0,50.0,0.0
2021-12-10,AE,170,47,14,0.27647058823529413,0.08235294117647059,27.65,8.24
2021-12-10,AF,65,17,7,0.26153846153846155,0.1076923076923077,26.15,10.77
2021-12-10,AG,3,1,1,0.3333333333333333,0.3333333333333333,33.33,33.33
2021-12-10,AL,49,14,1,0.2857142857142857,0.02040816326530612,28.57,2.04
2021-12-10,AM,77,32,6,0.4155844155844156,0.07792207792207792,41.56,7.79
2021-12-10,AO,7,4,0,0.5714285714285714,0.0,57.14,0.0
2021-12-10,AR,1034,425,87,0.41102514506769827,0.08413926499032882,41.1,8.41
2021-12-10,AS,3,0,0,0.0,0.0,0.0,0.0
2021-12-10,AT,48,19,9,0.3958333333333333,0.1875,39.58,18.75
2021-12-10,AU,229,84,25,0.36681222707423583,0.1091703056768559,36.68,10.92
2021-12-10,AW,1,1,1,1.0,1.0,100.0,100.0
2021-12-10,AZ,90,35,9,0.3888888888888889,0.1,38.89,10.0
2021-12-10,BA,54,22,4,0.4074074074074074,0.07407407407407407,40.74,7.41
2021-12-10,BB,4,2,0,0.5,0.0,50.0,0.0
2021-12-10,BD,375,132,32,0.352,0.08533333333333333,35.2,8.53
2021-12-10,BE,67,26,7,0.3880597014925373,0.1044776119402985,38.81,10.45
2021-12-10,BF,30,12,4,0.4,0.13333333333333333,40.0,13.33
2021-12-10,BG,107,41,6,0.38317757009345793,0.056074766355140186,38.32,5.61
2021-12-10,BH,18,6,1,0.3333333333333333,0.05555555555555555,33.33,5.56
2021-12-10,BJ,15,7,3,0.4666666666666667,0.2,46.67,20.0
2021-12-10,BM,1,1,0,1.0,0.0,100.0,0.0
2021-12-10,BN,29,14,0,0.4827586206896552,0.0,48.28,0.0
2021-12-10,BO,153,56,14,0.3660130718954248,0.0915032679738562,36.6,9.15
2021-12-10,BR,5203,1925,439,0.3699788583509514,0.08437439938497021,37.0,8.44
2021-12-10,BS,17,4,1,0.23529411764705882,0.058823529411764705,23.53,5.88
2021-12-10,BT,8,5,1,0.625,0.125,62.5,12.5
2021-12-10,BW,10,5,0,0.5,0.0,50.0,0.0
2021-12-10,BY,125,56,7,0.448,0.056,44.8,5.6
2021-12-10,BZ,13,4,0,0.3076923076923077,0.0,30.77,0.0
2021-12-10,CA,258,102,27,0.3953488372093023,0.10465116279069768,39.53,10.47
2021-12-10,CD,10,7,3,0.7,0.3,70.0,30.0
2021-12-10,CF,1,1,0,1.0,0.0,100.0,0.0
2021-12-10,CG,9,3,2,0.3333333333333333,0.2222222222222222,33.33,22.22
2021-12-10,CH,38,12,4,0.3157894736842105,0.10526315789473684,31.58,10.53
2021-12-10,CI,47,12,3,0.2553191489361702,0.06382978723404255,25.53,6.38
2021-12-10,CL,764,255,66,0.3337696335078534,0.08638743455497382,33.38,8.64
2021-12-10,CM,22,2,1,0.09090909090909091,0.045454545454545456,9.09,4.55
2021-12-10,CN,3982,937,126,0.23530889000502261,0.03164239075841286,23.53,3.16
2021-12-10,CO,1061,378,74,0.35626767200754006,0.06974552309142319,35.63,6.97
2021-12-10,CR,77,31,12,0.4025974025974026,0.15584415584415584,40.26,15.58
2021-12-10,CV,5,1,0,0.2,0.0,20.0,0.0
2021-12-10,CW,1,0,0,0.0,0.0,0.0,0.0
2021-12-10,CY,18,8,2,0.4444444444444444,0.1111111111111111,44.44,11.11
2021-12-10,CZ,187,81,16,0.43315508021390375,0.0855614973262032,43.32,8.56
2021-12-10,DE,381,141,27,0.3700787401574803,0.07086614173228346,37.01,7.09
2021-12-10,DJ,15,4,3,0.26666666666666666,0.2,26.67,20.0
2021-12-10,DK,14,2,1,0.14285714285714285,0.07142857142857142,14.29,7.14
2021-12-10,DM,2,1,0,0.5,0.0,50.0,0.0
2021-12-10,DO,241,117,23,0.4854771784232365,0.0954356846473029,48.55,9.54
2021-12-10,DZ,4,0,0,0.0,0.0,0.0,0.0
2021-12-10,EC,305,88,21,0.28852459016393445,0.06885245901639345,28.85,6.89
2021-12-10,EE,32,7,2,0.21875,0.0625,21.88,6.25
2021-12-10,EG,23,4,4,0.17391304347826086,0.17391304347826086,17.39,17.39
2021-12-10,EH,15,6,2,0.4,0.13333333333333333,40.0,13.33
2021-12-10,ES,357,134,29,0.3753501400560224,0.08123249299719888,37.54,8.12
2021-12-10,ET,14,2,1,0.14285714285714285,0.07142857142857142,14.29,7.14
2021-12-10,FI,17,4,1,0.23529411764705882,0.058823529411764705,23.53,5.88
2021-12-10,FJ,21,6,1,0.2857142857142857,0.047619047619047616,28.57,4.76
2021-12-10,FM,9,6,1,0.6666666666666666,0.1111111111111111,66.67,11.11
2021-12-10,FO,1,0,0,0.0,0.0,0.0,0.0
2021-12-10,FR,386,157,54,0.4067357512953368,0.13989637305699482,40.67,13.99
2021-12-10,GA,2,2,0,1.0,0.0,100.0,0.0
2021-12-10,GB,396,141,55,0.3560606060606061,0.1388888888888889,35.61,13.89
2021-12-10,GD,3,1,0,0.3333333333333333,0.0,33.33,0.0
2021-12-10,GE,90,28,9,0.3111111111111111,0.1,31.11,10.0
2021-12-10,GF,9,4,0,0.4444444444444444,0.0,44.44,0.0
2021-12-10,GH,47,10,3,0.2127659574468085,0.06382978723404255,21.28,6.38
2021-12-10,GI,1,1,0,1.0,0.0,100.0,0.0
2021-12-10,GL,2,0,0,0.0,0.0,0.0,0.0
2021-12-10,GM,2,1,1,0.5,0.5,50.0,50.0
2021-12-10,GN,34,9,4,0.2647058823529412,0.11764705882352941,26.47,11.76
2021-12-10,GP,6,0,0,0.0,0.0,0.0,0.0
2021-12-10,GR,221,98,20,0.4434389140271493,0.09049773755656108,44.34,9.05
2021-12-10,GT,305,122,25,0.4,0.08196721311475409,40.0,8.2
2021-12-10,GU,1,1,0,1.0,0.0,100.0,0.0
2021-12-10,GY,25,8,2,0.32,0.08,32.0,8.0
2021-12-10,HK,32,11,1,0.34375,0.03125,34.38,3.12
2021-12-10,HN,110,39,10,0.35454545454545455,0.09090909090909091,35.45,9.09
2021-12-10,HR,50,22,3,0.44,0.06,44.0,6.0
2021-12-10,HT,28,16,6,0.5714285714285714,0.21428571428571427,57.14,21.43
2021-12-10,HU,161,54,11,0.33540372670807456,0.06832298136645963,33.54,6.83
2021-12-10,ID,2305,902,148,0.3913232104121475,0.06420824295010846,39.13,6.42
2021-12-10,IE,32,15,4,0.46875,0.125,46.88,12.5
2021-12-10,IL,122,32,15,0.26229508196721313,0.12295081967213115,26.23,12.3
2021-12-10,IM,5,1,2,0.2,0.4,20.0,40.0
2021-12-10,IN,9187,3988,977,0.4340916512463263,0.10634592358767823,43.41,10.63
2021-12-10,IQ,18,8,2,0.4444444444444444,0.1111111111111111,44.44,11.11
2021-12-10,IR,2,0,0,0.0,0.0,0.0,0.0
2021-12-10,IS,1,1,0,1.0,0.0,100.0,0.0
2021-12-10,IT,678,242,45,0.35693215339233036,0.06637168141592921,35.69,6.64
2021-12-10,JM,73,31,6,0.4246575342465753,0.0821917808219178,42.47,8.22
2021-12-10,JO,154,53,11,0.34415584415584416,0.07142857142857142,34.42,7.14
2021-12-10,JP,500,229,102,0.458,0.204,45.8,20.4
2021-12-10,KE,27,13,3,0.48148148148148145,0.1111111111111111,48.15,11.11
2021-12-10,KG,95,33,5,0.3473684210526316,0.05263157894736842,34.74,5.26
2021-12-10,KH,3,0,2,0.0,0.6666666666666666,0.0,66.67
2021-12-10,KN,2,0,0,0.0,0.0,0.0,0.0
2021-12-10,KR,265,99,26,0.37358490566037733,0.09811320754716982,37.36,9.81
2021-12-10,KW,37,13,6,0.35135135135135137,0.16216216216216217,35.14,16.22
2021-12-10,KY,2,0,0,0.0,0.0,0.0,0.0
2021-12-10,KZ,394,166,38,0.4213197969543147,0.09644670050761421,42.13,9.64
2021-12-10,LA,75,28,4,0.37333333333333335,0.05333333333333334,37.33,5.33
2021-12-10,LB,54,34,10,0.6296296296296297,0.18518518518518517,62.96,18.52
2021-12-10,LC,3,0,0,0.0,0.0,0.0,0.0
2021-12-10,LK,51,23,2,0.45098039215686275,0.0392156862745098,45.1,3.92
2021-12-10,LT,67,20,5,0.29850746268656714,0.07462686567164178,29.85,7.46
2021-12-10,LU,2,0,0,0.0,0.0,0.0,0.0
2021-12-10,LV,46,15,3,0.32608695652173914,0.06521739130434782,32.61,6.52
2021-12-10,LY,98,30,12,0.30612244897959184,0.12244897959183673,30.61,12.24
2021-12-10,MA,368,159,26,0.4320652173913043,0.07065217391304347,43.21,7.07
2021-12-10,MD,55,20,0,0.36363636363636365,0.0,36.36,0.0
2021-12-10,ME,27,11,5,0.4074074074074074,0.18518518518518517,40.74,18.52
2021-12-10,MG,8,4,2,0.5,0.25,50.0,25.0
2021-12-10,MH,3,1,0,0.3333333333333333,0.0,33.33,0.0
2021-12-10,MK,49,15,5,0.30612244897959184,0.10204081632653061,30.61,10.2
2021-12-10,ML,87,24,7,0.27586206896551724,0.08045977011494253,27.59,8.05
2021-12-10,MM,369,122,23,0.33062330623306235,0.06233062330623306,33.06,6.23
2021-12-10,MO,2,2,0,1.0,0.0,100.0,0.0
2021-12-10,MP,1,0,0,0.0,0.0,0.0,0.0
2021-12-10,MQ,3,3,0,1.0,0.0,100.0,0.0
2021-12-10,MR,1,0,0,0.0,0.0,0.0,0.0
2021-12-10,MT,4,3,2,0.75,0.5,75.0,50.0
2021-12-10,MU,27,8,1,0.2962962962962963,0.037037037037037035,29.63,3.7
2021-12-10,MV,12,3,2,0.25,0.16666666666666666,25.0,16.67
2021-12-10,MW,6,1,0,0.16666666666666666,0.0,16.67,0.0
